transaction_date,product_id,quantity_sold,current_stock,is_promo
2023-11-29,P0017,54,66,0
2023-11-30,P0017,5,92,1
2023-12-01,P0017,337,420,0
2023-12-02,P0017,245,296,1
2023-12-03,P0017,284,379,0
2023-12-04,P0017,145,162,0
2023-12-05,P0017,0,300,0
2023-12-06,P0017,110,122,0
2023-12-07,P0017,75,127,1
2023-12-08,P0017,60,441,0
2023-12-09,P0017,138,292,1
2023-12-10,P0017,159,187,0
2023-12-11,P0017,147,167,0
2023-12-12,P0017,82,103,0
2023-12-13,P0017,13,388,0
2023-12-14,P0017,98,445,1
2023-12-15,P0017,41,403,1
2023-12-16,P0017,105,326,0
2023-12-17,P0017,285,462,1
2023-12-18,P0017,156,189,0
2023-12-19,P0017,34,55,0
2023-12-20,P0017,124,277,0
2023-12-21,P0017,276,305,1
2023-12-22,P0017,108,205,1
2023-12-23,P0017,24,178,1
2023-12-24,P0017,33,167,0
2023-12-25,P0017,347,442,1
2023-12-26,P0017,95,108,1
2023-12-27,P0017,243,407,1
2023-12-28,P0017,170,422,1
2023-12-29,P0017,7,487,1
2023-12-30,P0017,43,122,0
2023-12-31,P0017,156,229,1
2024-01-01,P0017,186,282,0
2022-01-01,P0018,151,241,0
2022-01-02,P0018,42,478,0
2022-01-03,P0018,20,97,0
2022-01-04,P0018,258,380,1
2022-01-05,P0018,17,248,0
2022-01-06,P0018,176,423,0
2022-01-07,P0018,87,109,1
2022-01-08,P0018,58,296,0
2022-01-09,P0018,316,363,0
2022-01-10,P0018,8,263,1
2022-01-11,P0018,54,364,1
2022-01-12,P0018,296,484,1
2022-01-13,P0018,198,348,0
2022-01-14,P0018,216,270,1
2022-01-15,P0018,29,101,0
2022-01-16,P0018,21,69,0
2022-01-17,P0018,151,171,1
2022-01-18,P0018,168,323,1
2022-01-19,P0018,441,486,1
2022-01-20,P0018,100,342,0
2022-01-21,P0018,213,323,0
2022-01-22,P0018,391,463,1
2022-01-23,P0018,106,199,1
2022-01-24,P0018,123,173,1
2022-01-25,P0018,280,308,0
2022-01-26,P0018,109,265,1
2022-01-27,P0018,110,146,0
2022-01-28,P0018,254,304,0
2022-01-29,P0018,83,460,1
2022-01-30,P0018,205,383,0
2022-01-31,P0018,148,433,0
2022-02-01,P0018,26,69,1
2022-02-02,P0018,93,409,0
2022-02-03,P0018,181,260,0
2022-02-04,P0018,415,447,0
2022-02-05,P0018,286,423,1
2022-02-06,P0018,7,207,1
2022-02-07,P0018,268,301,1
2022-02-08,P0018,11,243,0
2022-02-09,P0018,103,134,0
2022-02-10,P0018,358,371,0
2022-02-11,P0018,94,253,0
2022-02-12,P0018,54,84,0
2022-02-13,P0018,94,320,0
2022-02-14,P0018,24,220,1
2022-02-15,P0018,325,415,1
2022-02-16,P0018,76,180,1
2022-02-17,P0018,49,393,1
2022-02-18,P0018,108,333,0
2022-02-19,P0018,70,369,1
2022-02-20,P0018,51,432,0
2022-02-21,P0018,71,230,0
2022-02-22,P0018,5,389,0
2022-02-23,P0018,485,497,0
2022-02-24,P0018,222,342,1
2022-02-25,P0018,229,388,0
2022-02-26,P0018,449,480,0
2022-02-27,P0018,239,404,0
2022-02-28,P0018,23,196,0
2022-03-01,P0018,123,332,1
2022-03-02,P0018,242,248,0
2022-03-03,P0018,412,445,1
2022-03-04,P0018,17,190,0
2022-03-05,P0018,122,268,0
2022-03-06,P0018,215,240,0
2022-03-07,P0018,114,385,0
2022-03-08,P0018,101,158,1
2022-03-09,P0018,223,405,0
2022-03-10,P0018,41,93,1
2022-03-11,P0018,56,125,0
2022-03-12,P0018,196,357,1
2022-03-13,P0018,127,423,1
2022-03-14,P0018,67,417,0
2022-03-15,P0018,30,293,1
2022-03-16,P0018,123,183,0
2022-03-17,P0018,294,384,1
2022-03-18,P0018,50,79,0
2022-03-19,P0018,35,164,0
2022-03-20,P0018,207,417,0
2022-03-21,P0018,410,427,1
2022-03-22,P0018,92,390,0
2022-03-23,P0018,158,486,0
2022-03-24,P0018,82,186,1
2022-03-25,P0018,101,118,0
2022-03-26,P0018,21,246,1
2022-03-27,P0018,115,117,0
2022-03-28,P0018,32,496,1
2022-03-29,P0018,109,449,0
2022-03-30,P0018,52,70,1
2022-03-31,P0018,116,471,0
2022-04-01,P0018,75,460,1
2022-04-02,P0018,108,375,1
2022-04-03,P0018,19,420,1
2022-04-04,P0018,309,346,1
2022-04-05,P0018,108,498,1
2022-04-06,P0018,59,333,1
2022-04-07,P0018,197,352,1
2022-04-08,P0018,25,73,1
2022-04-09,P0018,17,190,0
2022-04-10,P0018,189,268,0
2022-04-11,P0018,98,100,1
2022-04-12,P0018,114,241,1
2022-04-13,P0018,4,84,0
2022-04-14,P0018,180,245,1
2022-04-15,P0018,41,76,0
2022-04-16,P0018,79,92,1
2022-04-17,P0018,91,162,0
2022-04-18,P0018,146,177,1
2022-04-19,P0018,156,369,0
2022-04-20,P0018,342,379,0
2022-04-21,P0018,80,406,1
2022-04-22,P0018,41,174,1
2022-04-23,P0018,211,288,0
2022-04-24,P0018,34,101,1
2022-04-25,P0018,97,258,1
2022-04-26,P0018,149,279,1
2022-04-27,P0018,13,286,1
2022-04-28,P0018,116,217,1
2022-04-29,P0018,218,381,1
2022-04-30,P0018,363,393,1
2022-05-01,P0018,281,285,1
2022-05-02,P0018,89,322,1
2022-05-03,P0018,124,209,1
2022-05-04,P0018,360,455,0
2022-05-05,P0018,187,229,1
2022-05-06,P0018,169,386,1
2022-05-07,P0018,9,214,1
2022-05-08,P0018,6,451,0
2022-05-09,P0018,44,177,0
2022-05-10,P0018,275,308,1
2022-05-11,P0018,205,341,1
2022-05-12,P0018,251,454,1
2022-05-13,P0018,266,281,0
2022-05-14,P0018,155,268,0
2022-05-15,P0018,238,259,1
2022-05-16,P0018,224,477,0
2022-05-17,P0018,111,123,1
2022-05-18,P0018,120,441,1
2022-05-19,P0018,85,170,0
2022-05-20,P0018,380,425,0
2022-05-21,P0018,10,120,1
2022-05-22,P0018,53,284,1
2022-05-23,P0018,262,284,0
2022-05-24,P0018,133,218,0
2022-05-25,P0018,10,357,1
2022-05-26,P0018,187,231,1
2022-05-27,P0018,26,353,1
2022-05-28,P0018,70,245,1
2022-05-29,P0018,146,292,1
2022-05-30,P0018,414,458,0
2022-05-31,P0018,134,184,0
2022-06-01,P0018,54,67,1
2022-06-02,P0018,424,466,1
2022-06-03,P0018,214,268,0
2022-06-04,P0018,415,474,1
2022-06-05,P0018,82,234,0
2022-06-06,P0018,92,481,1
2022-06-07,P0018,4,124,0
2022-06-08,P0018,150,170,0
2022-06-09,P0018,142,409,0
2022-06-10,P0018,289,349,1
2022-06-11,P0018,83,450,1
2022-06-12,P0018,79,169,1
2022-06-13,P0018,78,323,1
2022-06-14,P0018,168,269,1
2022-06-15,P0018,385,446,0
2022-06-16,P0018,137,142,1
2022-06-17,P0018,45,252,0
2022-06-18,P0018,194,218,0
2022-06-19,P0018,17,152,0
2022-06-20,P0018,136,463,0
2022-06-21,P0018,309,328,1
2022-06-22,P0018,53,365,1
2022-06-23,P0018,29,446,0
2022-06-24,P0018,240,362,1
2022-06-25,P0018,32,57,0
2022-06-26,P0018,260,436,0
2022-06-27,P0018,139,363,1
2022-06-28,P0018,112,485,1
2022-06-29,P0018,60,468,1
2022-06-30,P0018,344,438,1
2022-07-01,P0018,109,137,0
2022-07-02,P0018,276,363,1
2022-07-03,P0018,70,112,1
2022-07-04,P0018,164,496,1
2022-07-05,P0018,68,82,0
2022-07-06,P0018,85,96,0
2022-07-07,P0018,127,314,0
2022-07-08,P0018,77,185,0
2022-07-09,P0018,337,355,1
2022-07-10,P0018,153,172,0
2022-07-11,P0018,83,148,1
2022-07-12,P0018,100,323,0
2022-07-13,P0018,82,411,1
2022-07-14,P0018,142,142,0
2022-07-15,P0018,21,306,0
2022-07-16,P0018,145,331,0
2022-07-17,P0018,106,431,0
2022-07-18,P0018,205,256,0
2022-07-19,P0018,225,447,1
2022-07-20,P0018,79,164,1
2022-07-21,P0018,67,496,0
2022-07-22,P0018,82,201,0
2022-07-23,P0018,51,414,0
2022-07-24,P0018,21,223,0
2022-07-25,P0018,4,137,0
2022-07-26,P0018,51,333,1
2022-07-27,P0018,22,450,1
2022-07-28,P0018,26,54,1
2022-07-29,P0018,88,263,0
2022-07-30,P0018,84,159,1
2022-07-31,P0018,15,101,1
2022-08-01,P0018,111,320,1
2022-08-02,P0018,61,302,0
2022-08-03,P0018,372,471,1
2022-08-04,P0018,37,128,1
2022-08-05,P0018,2,345,0
2022-08-06,P0018,296,362,1
2022-08-07,P0018,283,376,1
2022-08-08,P0018,104,331,1
2022-08-09,P0018,18,145,0
2022-08-10,P0018,274,302,0
2022-08-11,P0018,51,77,0
2022-08-12,P0018,6,88,0
2022-08-13,P0018,34,95,1
2022-08-14,P0018,167,188,1
2022-08-15,P0018,373,452,1
2022-08-16,P0018,284,490,1
2022-08-17,P0018,7,75,1
2022-08-18,P0018,253,322,0
2022-08-19,P0018,67,126,1
2022-08-20,P0018,65,293,0
2022-08-21,P0018,22,447,1
2022-08-22,P0018,126,335,0
2022-08-23,P0018,83,131,1
2022-08-24,P0018,177,351,0
2022-08-25,P0018,60,96,1
2022-08-26,P0018,165,165,0
2022-08-27,P0018,40,146,1
2022-08-28,P0018,254,497,1
2022-08-29,P0018,223,274,1
2022-08-30,P0018,112,133,1
2022-08-31,P0018,96,448,0
2022-09-01,P0018,235,352,1
2022-09-02,P0018,473,493,0
2022-09-03,P0018,147,358,0
2022-09-04,P0018,212,227,0
2022-09-05,P0018,335,352,0
2022-09-06,P0018,160,466,0
2022-09-07,P0018,394,475,0
2022-09-08,P0018,115,217,0
2022-09-09,P0018,235,362,0
2022-09-10,P0018,107,223,0
2022-09-11,P0018,154,228,1
2022-09-12,P0018,391,478,1
2022-09-13,P0018,122,277,1
2022-09-14,P0018,52,64,0
2022-09-15,P0018,14,122,0
2022-09-16,P0018,42,447,1
2022-09-17,P0018,160,173,0
2022-09-18,P0018,20,276,0
2022-09-19,P0018,228,351,1
2022-09-20,P0018,46,119,1
2022-09-21,P0018,6,245,0
2022-09-22,P0018,39,145,1
2022-09-23,P0018,97,218,1
2022-09-24,P0018,101,117,0
2022-09-25,P0018,136,470,0
2022-09-26,P0018,344,469,0
2022-09-27,P0018,184,498,0
2022-09-28,P0018,162,276,0
2022-09-29,P0018,21,357,0
2022-09-30,P0018,40,100,1
2022-10-01,P0018,327,353,1
2022-10-02,P0018,7,261,1
2022-10-03,P0018,4,105,0
2022-10-04,P0018,266,313,0
2022-10-05,P0018,68,275,1
2022-10-06,P0018,5,86,1
2022-10-07,P0018,204,462,0
2022-10-08,P0018,277,341,0
2022-10-09,P0018,424,438,1
2022-10-10,P0018,56,142,1
2022-10-11,P0018,225,454,0
2022-10-12,P0018,73,361,0
2022-10-13,P0018,329,496,1
2022-10-14,P0018,105,368,1
2022-10-15,P0018,96,477,1
2022-10-16,P0018,34,331,1
2022-10-17,P0018,173,195,0
2022-10-18,P0018,88,486,1
2022-10-19,P0018,8,298,0
2022-10-20,P0018,64,414,0
2022-10-21,P0018,203,259,1
2022-10-22,P0018,125,133,0
2022-10-23,P0018,133,135,0
2022-10-24,P0018,101,158,1
2022-10-25,P0018,358,494,0
2022-10-26,P0018,34,421,0
2022-10-27,P0018,175,294,0
2022-10-28,P0018,275,299,1
2022-10-29,P0018,76,100,0
2022-10-30,P0018,21,229,1
2022-10-31,P0018,189,214,0
2022-11-01,P0018,148,387,0
2022-11-02,P0018,104,410,0
2022-11-03,P0018,67,149,0
2022-11-04,P0018,183,336,0
2022-11-05,P0018,58,307,1
2022-11-06,P0018,84,258,1
2022-11-07,P0018,27,322,0
2022-11-08,P0018,186,299,1
2022-11-09,P0018,232,321,1
2022-11-10,P0018,70,105,0
2022-11-11,P0018,3,228,1
2022-11-12,P0018,67,84,1
2022-11-13,P0018,240,302,0
2022-11-14,P0018,122,228,1
2022-11-15,P0018,16,226,1
2022-11-16,P0018,128,211,1
2022-11-17,P0018,168,408,0
2022-11-18,P0018,43,52,1
2022-11-19,P0018,189,224,1
2022-11-20,P0018,57,363,1
2022-11-21,P0018,143,256,0
2022-11-22,P0018,44,294,1
2022-11-23,P0018,8,498,0
2022-11-24,P0018,15,321,0
2022-11-25,P0018,36,439,1
2022-11-26,P0018,179,242,0
2022-11-27,P0018,71,71,0
2022-11-28,P0018,255,479,0
2022-11-29,P0018,201,474,1
2022-11-30,P0018,83,232,1
2022-12-01,P0018,133,294,1
2022-12-02,P0018,94,97,1
2022-12-03,P0018,312,384,1
2022-12-04,P0018,9,51,1
2022-12-05,P0018,63,88,1
2022-12-06,P0018,162,247,0
2022-12-07,P0018,115,308,0
2022-12-08,P0018,56,112,1
2022-12-09,P0018,58,277,1
2022-12-10,P0018,105,350,0
2022-12-11,P0018,115,141,0
2022-12-12,P0018,239,481,1
2022-12-13,P0018,145,414,0
2022-12-14,P0018,50,72,1
2022-12-15,P0018,129,283,1
2022-12-16,P0018,112,425,0
2022-12-17,P0018,296,472,0
2022-12-18,P0018,15,106,1
2022-12-19,P0018,2,57,1
2022-12-20,P0018,25,115,1
2022-12-21,P0018,124,500,0
2022-12-22,P0018,27,441,0
2022-12-23,P0018,63,95,0
2022-12-24,P0018,46,159,1
2022-12-25,P0018,220,486,1
2022-12-26,P0018,241,309,1
2022-12-27,P0018,7,240,0
2022-12-28,P0018,31,135,1
2022-12-29,P0018,163,328,0
2022-12-30,P0018,40,65,1
2022-12-31,P0018,39,89,1
2023-01-01,P0018,20,93,1
2023-01-02,P0018,63,475,0
2023-01-03,P0018,45,358,0
2023-01-04,P0018,68,144,0
2023-01-05,P0018,75,358,1
2023-01-06,P0018,221,350,0
2023-01-07,P0018,34,112,0
2023-01-08,P0018,132,280,1
2023-01-09,P0018,99,204,0
2023-01-10,P0018,173,332,0
2023-01-11,P0018,216,292,1
2023-01-12,P0018,11,131,1
2023-01-13,P0018,145,276,1
2023-01-14,P0018,32,63,1
2023-01-15,P0018,106,215,1
2023-01-16,P0018,265,298,1
2023-01-17,P0018,73,316,1
2023-01-18,P0018,117,239,1
2023-01-19,P0018,89,259,1
2023-01-20,P0018,146,250,1
2023-01-21,P0018,31,143,0
2023-01-22,P0018,240,486,1
2023-01-23,P0018,164,246,1
2023-01-24,P0018,4,305,1
2023-01-25,P0018,129,213,0
2023-01-26,P0018,151,385,1
2023-01-27,P0018,281,367,1
2023-01-28,P0018,41,195,0
2023-01-29,P0018,153,213,0
2023-01-30,P0018,322,485,0
2023-01-31,P0018,45,111,1
2023-02-01,P0018,27,54,1
2023-02-02,P0018,56,192,1
2023-02-03,P0018,10,323,0
2023-02-04,P0018,151,384,1
2023-02-05,P0018,164,164,0
2023-02-06,P0018,58,81,0
2023-02-07,P0018,0,117,1
2023-02-08,P0018,101,372,1
2023-02-09,P0018,332,444,0
2023-02-10,P0018,46,150,0
2023-02-11,P0018,21,414,1
2023-02-12,P0018,114,270,0
2023-02-13,P0018,122,233,1
2023-02-14,P0018,88,112,0
2023-02-15,P0018,86,420,0
2023-02-16,P0018,190,389,1
2023-02-17,P0018,375,388,1
2023-02-18,P0018,236,446,1
2023-02-19,P0018,412,447,1
2023-02-20,P0018,189,236,1
2023-02-21,P0018,218,421,1
2023-02-22,P0018,357,388,0
2023-02-23,P0018,400,426,1
2023-02-24,P0018,228,364,1
2023-02-25,P0018,21,153,0
2023-02-26,P0018,143,277,0
2023-02-27,P0018,19,198,0
2023-02-28,P0018,66,327,0
2023-03-01,P0018,176,268,0
2023-03-02,P0018,273,320,1
2023-03-03,P0018,335,405,1
2023-03-04,P0018,237,268,1
2023-03-05,P0018,105,177,0
2023-03-06,P0018,2,81,1
2023-03-07,P0018,31,148,1
2023-03-08,P0018,229,339,0
2023-03-09,P0018,76,310,1
2023-03-10,P0018,160,251,1
2023-03-11,P0018,4,93,1
2023-03-12,P0018,40,147,0
2023-03-13,P0018,294,446,1
2023-03-14,P0018,123,182,0
2023-03-15,P0018,109,326,0
2023-03-16,P0018,25,343,0
2023-03-17,P0018,50,122,0
2023-03-18,P0018,68,334,0
2023-03-19,P0018,28,63,0
2023-03-20,P0018,122,350,1
2023-03-21,P0018,6,142,1
2023-03-22,P0018,242,385,1
2023-03-23,P0018,369,392,1
2023-03-24,P0018,94,284,1
2023-03-25,P0018,23,342,1
2023-03-26,P0018,300,362,0
2023-03-27,P0018,295,356,1
2023-03-28,P0018,45,202,1
2023-03-29,P0018,338,365,1
2023-03-30,P0018,88,349,0
2023-03-31,P0018,28,95,0
2023-04-01,P0018,112,150,1
2023-04-02,P0018,371,434,0
2023-04-03,P0018,248,262,1
2023-04-04,P0018,74,108,1
2023-04-05,P0018,107,206,0
2023-04-06,P0018,381,481,0
2023-04-07,P0018,26,111,1
2023-04-08,P0018,79,268,0
2023-04-09,P0018,258,388,1
2023-04-10,P0018,267,455,1
2023-04-11,P0018,63,67,0
2023-04-12,P0018,100,159,1
2023-04-13,P0018,333,398,1
2023-04-14,P0018,83,132,0
2023-04-15,P0018,160,448,1
2023-04-16,P0018,310,481,1
2023-04-17,P0018,106,107,0
2023-04-18,P0018,72,403,1
2023-04-19,P0018,299,328,1
2023-04-20,P0018,199,382,0
2023-04-21,P0018,21,323,1
2023-04-22,P0018,39,178,0
2023-04-23,P0018,222,262,1
2023-04-24,P0018,171,231,1
2023-04-25,P0018,25,74,1
2023-04-26,P0018,251,459,1
2023-04-27,P0018,17,75,0
2023-04-28,P0018,80,386,0
2023-04-29,P0018,59,119,1
2023-04-30,P0018,347,429,1
2023-05-01,P0018,244,320,0
2023-05-02,P0018,342,354,0
2023-05-03,P0018,40,97,1
2023-05-04,P0018,21,247,1
2023-05-05,P0018,157,222,1
2023-05-06,P0018,35,321,1
2023-05-07,P0018,76,163,0
2023-05-08,P0018,230,299,1
2023-05-09,P0018,192,341,0
2023-05-10,P0018,95,268,0
2023-05-11,P0018,69,247,0
2023-05-12,P0018,58,168,1
2023-05-13,P0018,92,173,1
2023-05-14,P0018,320,397,1
2023-05-15,P0018,11,230,0
2023-05-16,P0018,334,420,0
2023-05-17,P0018,326,388,0
2023-05-18,P0018,298,427,1
2023-05-19,P0018,61,140,1
2023-05-20,P0018,138,157,0
2023-05-21,P0018,121,243,1
2023-05-22,P0018,90,153,1
2023-05-23,P0018,85,235,0
2023-05-24,P0018,185,235,1
2023-05-25,P0018,218,253,0
2023-05-26,P0018,192,238,1
2023-05-27,P0018,67,67,0
2023-05-28,P0018,104,226,0
2023-05-29,P0018,37,451,1
2023-05-30,P0018,346,379,1
2023-05-31,P0018,55,147,1
2023-06-01,P0018,37,247,1
2023-06-02,P0018,49,122,1
2023-06-03,P0018,16,190,1
2023-06-04,P0018,23,136,1
2023-06-05,P0018,144,447,0
2023-06-06,P0018,64,79,0
2023-06-07,P0018,158,182,0
2023-06-08,P0018,109,146,1
2023-06-09,P0018,139,167,1
2023-06-10,P0018,71,322,1
2023-06-11,P0018,79,112,0
2023-06-12,P0018,28,109,1
2023-06-13,P0018,27,423,0
2023-06-14,P0018,138,233,1
2023-06-15,P0018,204,394,0
2023-06-16,P0018,20,207,1
2023-06-17,P0018,353,398,0
2023-06-18,P0018,98,267,1
2023-06-19,P0018,170,265,0
2023-06-20,P0018,35,486,0
2023-06-21,P0018,182,362,0
2023-06-22,P0018,97,138,1
2023-06-23,P0018,31,318,0
2023-06-24,P0018,71,85,1
2023-06-25,P0018,50,158,0
2023-06-26,P0018,97,208,1
2023-06-27,P0018,245,395,0
2023-06-28,P0018,33,66,1
2023-06-29,P0018,55,148,1
2023-06-30,P0018,37,392,0
2023-07-01,P0018,119,304,1
2023-07-02,P0018,46,178,0
2023-07-03,P0018,317,346,0
2023-07-04,P0018,71,122,1
2023-07-05,P0018,16,76,0
2023-07-06,P0018,102,353,0
2023-07-07,P0018,5,114,0
2023-07-08,P0018,80,88,0
2023-07-09,P0018,28,116,0
2023-07-10,P0018,237,392,1
2023-07-11,P0018,55,259,0
2023-07-12,P0018,337,488,0
2023-07-13,P0018,352,444,0
2023-07-14,P0018,272,454,0
2023-07-15,P0018,103,111,0
2023-07-16,P0018,291,318,0
2023-07-17,P0018,128,382,0
2023-07-18,P0018,446,466,1
2023-07-19,P0018,23,68,1
2023-07-20,P0018,276,473,1
2023-07-21,P0018,167,411,1
2023-07-22,P0018,134,360,1
2023-07-23,P0018,188,256,1
2023-07-24,P0018,35,179,1
2023-07-25,P0018,287,360,0
2023-07-26,P0018,6,259,1
2023-07-27,P0018,370,405,0
2023-07-28,P0018,46,119,1
2023-07-29,P0018,237,455,1
2023-07-30,P0018,83,220,1
2023-07-31,P0018,135,342,0
2023-08-01,P0018,375,376,0
2023-08-02,P0018,217,438,0
2023-08-03,P0018,243,330,0
2023-08-04,P0018,15,450,1
2023-08-05,P0018,175,297,0
2023-08-06,P0018,7,72,0
2023-08-07,P0018,88,292,1
2023-08-08,P0018,184,467,1
2023-08-09,P0018,139,154,1
2023-08-10,P0018,237,330,0
2023-08-11,P0018,52,471,1
2023-08-12,P0018,100,254,0
2023-08-13,P0018,243,413,1
2023-08-14,P0018,33,126,0
2023-08-15,P0018,143,372,0
2023-08-16,P0018,120,499,1
2023-08-17,P0018,157,198,0
2023-08-18,P0018,276,336,0
2023-08-19,P0018,78,106,1
2023-08-20,P0018,117,425,1
2023-08-21,P0018,41,69,0
2023-08-22,P0018,33,242,0
2023-08-23,P0018,273,493,0
2023-08-24,P0018,234,448,1
2023-08-25,P0018,43,256,1
2023-08-26,P0018,41,429,0
2023-08-27,P0018,166,260,0
2023-08-28,P0018,298,372,1
2023-08-29,P0018,162,473,1
2023-08-30,P0018,25,326,0
2023-08-31,P0018,361,453,1
2023-09-01,P0018,34,349,1
2023-09-02,P0018,301,448,0
2023-09-03,P0018,45,365,0
2023-09-04,P0018,118,157,1
2023-09-05,P0018,300,386,0
2023-09-06,P0018,36,405,0
2023-09-07,P0018,129,146,1
2023-09-08,P0018,49,196,1
2023-09-09,P0018,62,69,0
2023-09-10,P0018,198,320,1
2023-09-11,P0018,12,237,1
2023-09-12,P0018,267,420,0
2023-09-13,P0018,162,379,0
2023-09-14,P0018,109,351,0
2023-09-15,P0018,45,176,1
2023-09-16,P0018,105,213,1
2023-09-17,P0018,129,358,0
2023-09-18,P0018,219,472,0
2023-09-19,P0018,90,189,0
2023-09-20,P0018,264,429,0
2023-09-21,P0018,241,363,1
2023-09-22,P0018,370,488,0
2023-09-23,P0018,27,169,0
2023-09-24,P0018,199,261,1
2023-09-25,P0018,158,380,1
2023-09-26,P0018,408,412,0
2023-09-27,P0018,118,298,0
2023-09-28,P0018,187,189,1
2023-09-29,P0018,36,236,1
2023-09-30,P0018,76,270,0
2023-10-01,P0018,190,347,0
2023-10-02,P0018,298,302,1
2023-10-03,P0018,105,247,1
2023-10-04,P0018,148,222,0
2023-10-05,P0018,89,122,0
2023-10-06,P0018,120,161,1
2023-10-07,P0018,185,279,0
2023-10-08,P0018,318,382,0
2023-10-09,P0018,18,368,0
2023-10-10,P0018,205,335,1
2023-10-11,P0018,46,221,0
2023-10-12,P0018,93,385,0
2023-10-13,P0018,299,422,0
2023-10-14,P0018,446,481,1
2023-10-15,P0018,265,291,1
2023-10-16,P0018,227,363,1
2023-10-17,P0018,33,212,1
2023-10-18,P0018,45,148,0
2023-10-19,P0018,2,299,0
2023-10-20,P0018,383,431,1
2023-10-21,P0018,201,445,0
2023-10-22,P0018,114,164,0
2023-10-23,P0018,189,335,1
2023-10-24,P0018,129,134,1
2023-10-25,P0018,291,458,0
2023-10-26,P0018,279,331,1
2023-10-27,P0018,203,404,1
2023-10-28,P0018,21,87,1
2023-10-29,P0018,9,61,0
2023-10-30,P0018,136,411,1
2023-10-31,P0018,162,445,1
2023-11-01,P0018,193,441,0
2023-11-02,P0018,135,153,0
2023-11-03,P0018,92,482,0
2023-11-04,P0018,165,165,1
2023-11-05,P0018,65,400,0
2023-11-06,P0018,92,494,1
2023-11-07,P0018,241,254,1
2023-11-08,P0018,128,177,1
2023-11-09,P0018,479,500,1
2023-11-10,P0018,63,76,0
2023-11-11,P0018,64,68,1
2023-11-12,P0018,264,265,0
2023-11-13,P0018,2,256,0
2023-11-14,P0018,112,143,1
2023-11-15,P0018,102,227,1
2023-11-16,P0018,5,109,1
2023-11-17,P0018,227,418,0
2023-11-18,P0018,5,477,1
2023-11-19,P0018,319,442,1
2023-11-20,P0018,115,363,0
2023-11-21,P0018,347,366,1
2023-11-22,P0018,144,210,0
2023-11-23,P0018,256,345,0
2023-11-24,P0018,44,103,0
2023-11-25,P0018,121,131,0
2023-11-26,P0018,47,132,0
2023-11-27,P0018,80,105,1
2023-11-28,P0018,225,376,0
2023-11-29,P0018,14,76,0
2023-11-30,P0018,116,190,0
2023-12-01,P0018,126,185,0
2023-12-02,P0018,33,69,0
2023-12-03,P0018,71,308,1
2023-12-04,P0018,442,458,1
2023-12-05,P0018,185,274,1
2023-12-06,P0018,304,491,0
2023-12-07,P0018,126,483,1
2023-12-08,P0018,48,52,1
2023-12-09,P0018,44,70,1
2023-12-10,P0018,56,140,0
2023-12-11,P0018,167,168,1
2023-12-12,P0018,33,180,1
2023-12-13,P0018,62,459,0
2023-12-14,P0018,130,210,1
2023-12-15,P0018,105,282,0
2023-12-16,P0018,103,206,0
2023-12-17,P0018,4,66,0
2023-12-18,P0018,244,294,1
2023-12-19,P0018,50,433,0
2023-12-20,P0018,63,107,0
2023-12-21,P0018,49,71,0
2023-12-22,P0018,18,223,1
2023-12-23,P0018,72,417,1
2023-12-24,P0018,146,192,1
2023-12-25,P0018,29,170,0
2023-12-26,P0018,59,251,0
2023-12-27,P0018,85,124,0
2023-12-28,P0018,179,481,1
2023-12-29,P0018,150,338,0
2023-12-30,P0018,32,125,0
2023-12-31,P0018,0,303,0
2024-01-01,P0018,29,191,1
2022-01-01,P0019,257,352,0
2022-01-02,P0019,8,156,1
2022-01-03,P0019,193,240,1
2022-01-04,P0019,41,127,1
2022-01-05,P0019,38,492,1
2022-01-06,P0019,15,66,1
2022-01-07,P0019,46,159,1
2022-01-08,P0019,127,440,0
2022-01-09,P0019,284,317,0
2022-01-10,P0019,65,100,0
2022-01-11,P0019,410,417,0
2022-01-12,P0019,444,490,0
2022-01-13,P0019,196,236,1
2022-01-14,P0019,163,282,1
2022-01-15,P0019,215,461,0
2022-01-16,P0019,249,336,0
2022-01-17,P0019,23,144,0
2022-01-18,P0019,34,78,1
2022-01-19,P0019,100,250,1
2022-01-20,P0019,11,275,0
2022-01-21,P0019,46,407,0
2022-01-22,P0019,449,495,0
2022-01-23,P0019,68,118,0
2022-01-24,P0019,43,292,0
2022-01-25,P0019,44,189,1
2022-01-26,P0019,26,180,0
2022-01-27,P0019,252,453,1
2022-01-28,P0019,35,62,0
2022-01-29,P0019,0,141,1
2022-01-30,P0019,122,472,1
2022-01-31,P0019,13,265,1
2022-02-01,P0019,95,96,0
2022-02-02,P0019,271,443,1
2022-02-03,P0019,44,128,1
2022-02-04,P0019,290,340,0
2022-02-05,P0019,136,279,1
2022-02-06,P0019,99,429,0
2022-02-07,P0019,63,98,1
2022-02-08,P0019,346,418,0
2022-02-09,P0019,14,138,0
2022-02-10,P0019,45,324,1
2022-02-11,P0019,122,308,1
2022-02-12,P0019,264,438,1
2022-02-13,P0019,58,70,1
2022-02-14,P0019,297,357,0
2022-02-15,P0019,235,235,0
2022-02-16,P0019,57,265,1
2022-02-17,P0019,334,355,1
2022-02-18,P0019,120,466,1
2022-02-19,P0019,28,132,1
2022-02-20,P0019,5,281,0
2022-02-21,P0019,121,275,1
2022-02-22,P0019,93,97,0
2022-02-23,P0019,121,375,0
2022-02-24,P0019,104,133,0
2022-02-25,P0019,39,310,1
